FP,ExtFP,EStateFP,GraphFP,MACCSFP,PubchemFP,SubFP,SubFPC,KRFP,KRFPC,AD2D,APC2D,Total features,Train Logloss,Validation Logloss,Test Logloss,Train AUC,Validation AUC,Test AUC,Iteration
1024,1024,79,1024,166,881,307,0,4860,4860,780,780,15785,0.30337026815324686,0.5480487850251853,0.4506794907701535,0.984730416256965,0.7791265338435149,0.8966933518969719,2
1024,1024,79,1024,166,881,307,0,4860,4860,0,780,15005,0.3115540027585198,0.5525852489215357,0.4462633826686474,0.9829400196656835,0.7777411267977306,0.9076226940480334,2
1024,1024,79,1024,166,881,307,0,4860,4860,0,0,14225,0.30498278132721646,0.5533093602998389,0.45251056611076,0.9840748934775484,0.7779390420899854,0.8995475113122172,2
1024,1024,79,1024,166,881,307,0,4860,4860,780,0,15005,0.3057167075506226,0.5555643288549564,0.44747992311425716,0.9829482137004261,0.7749703127061617,0.8980856247824573,2
1024,1024,79,1024,166,881,307,0,0,4860,780,780,10925,0.3020537133443485,0.5483731061945756,0.4401842532809784,0.9835873484103572,0.7831508114526983,0.9028193525931084,2
1024,1024,79,1024,166,881,307,0,4860,0,780,780,10925,0.3062601574647326,0.5466472861913146,0.4514767364139652,0.9821779744346117,0.7851959361393324,0.8980160111381831,2
1024,1024,79,1024,166,881,307,0,4860,0,0,780,10145,0.3067306952658655,0.5508007251362715,0.4560669375272559,0.982993280891511,0.7795223644280248,0.8948137835015664,2
1024,1024,79,1024,166,881,307,0,4860,0,0,0,9365,0.3292334244739677,0.5508537400233039,0.45846511273681845,0.9770648967551623,0.7778730703259006,0.8991298294465715,2
1024,1024,79,1024,166,881,307,0,4860,0,780,0,10145,0.30919576500085444,0.5509787392224397,0.4532922578981431,0.9824893477548344,0.7799841667766196,0.9010790114862514,2
1024,1024,79,1024,166,881,307,0,0,4860,0,780,10145,0.30044786224022496,0.5487126297951006,0.448855015527616,0.9837840052441823,0.7751022562343317,0.8953010790114863,2
1024,1024,79,1024,166,881,307,0,0,4860,0,0,9365,0.3008951923089924,0.5598535462230317,0.43985582704823967,0.9825671910848901,0.7664599551392004,0.9063000348068222,2
1024,1024,79,1024,166,881,307,0,0,4860,780,0,10145,0.304407647487142,0.5588707375901604,0.450858734186011,0.9822066535562112,0.7655363504420107,0.8975287156282632,2
1024,1024,79,1024,166,881,307,0,0,0,780,780,6065,0.3020537133443485,0.5483731061945756,0.4401842532809784,0.9835873484103572,0.7831508114526983,0.9028193525931084,2
1024,1024,79,1024,166,881,307,0,0,0,0,780,5285,0.30044786224022496,0.5487126297951006,0.448855015527616,0.9837840052441823,0.7751022562343317,0.8953010790114863,2
1024,1024,79,1024,166,881,307,0,0,0,780,0,5285,0.304407647487142,0.5588707375901604,0.450858734186011,0.9822066535562112,0.7655363504420107,0.8975287156282632,2
1024,1024,79,1024,166,881,0,307,4860,4860,0,780,15005,0.3021037722673301,0.557802762739157,0.45152952650105954,0.9848574237954769,0.7677134186568149,0.8975287156282632,2
1024,1024,79,1024,166,881,0,307,4860,4860,0,0,14225,0.306041371709947,0.5538105838126541,0.4439920432501031,0.9831039003605375,0.7726613009631876,0.9104072398190045,2
1024,1024,79,1024,166,881,0,307,4860,4860,780,0,15005,0.3058878476180557,0.5492297878975911,0.4447525436778518,0.9841691248770894,0.7828869243963583,0.9048381482770622,2
1024,1024,79,1024,166,881,0,307,0,4860,780,780,10925,0.3003598791233535,0.5487606050402869,0.4557143432503801,0.9834480498197312,0.7772133526850509,0.8895927601809954,2
1024,1024,79,1024,166,881,0,307,4860,0,780,780,10925,0.29937448157667945,0.5499402604581443,0.453570368237524,0.9833333333333333,0.7803140255970444,0.8994082840236686,2
1024,1024,79,1024,166,881,0,307,4860,0,0,780,10145,0.30325133393670867,0.5518466395444771,0.4434495955804776,0.9846525729269092,0.7726613009631877,0.9015663069961712,2
1024,1024,79,1024,166,881,0,307,4860,0,0,0,9365,0.3185824046077404,0.5547982131629581,0.4551996099863157,0.9800680104883644,0.7731231033117826,0.897250261051166,2
1024,1024,79,1024,166,881,0,307,4860,0,780,0,10145,0.3124046381289285,0.5483058809528877,0.446427759727502,0.9819444444444444,0.7796543079561947,0.9056735120083536,2
1024,1024,79,1024,166,881,0,307,0,4860,0,780,10145,0.30039225514481727,0.5473863972381475,0.4529057458587148,0.9839028187479516,0.7840744161498878,0.8953706926557605,2
1024,1024,79,1024,166,881,0,307,0,4860,0,0,9365,0.30184249180444034,0.5509543383568802,0.4535839964548777,0.9820304818092428,0.7805119408892993,0.8965541246084232,2
1024,1024,79,1024,166,881,0,307,0,4860,780,0,10145,0.3028748495755556,0.5634464397101407,0.4566839574498777,0.9829031465093412,0.7639530281039715,0.8928646014618865,2
1024,1024,79,1024,166,881,0,307,0,0,780,780,6065,0.3003598791233535,0.5487606050402869,0.4557143432503801,0.9834480498197312,0.7772133526850509,0.8895927601809954,2
1024,1024,79,1024,166,881,0,307,0,0,0,780,5285,0.30039225514481727,0.5473863972381475,0.4529057458587148,0.9839028187479516,0.7840744161498878,0.8953706926557605,2
1024,1024,79,1024,166,881,0,307,0,0,780,0,5285,0.3028748495755556,0.5634464397101407,0.4566839574498777,0.9829031465093412,0.7639530281039715,0.8928646014618865,2
1024,1024,79,1024,166,881,0,0,4860,4860,780,780,15478,0.3024890120034177,0.5610012637518222,0.44722808908632083,0.9838249754178957,0.765074548093416,0.8982248520710059,2
1024,1024,79,1024,166,881,0,0,4860,4860,0,780,14698,0.3021037722673301,0.557802762739157,0.45152952650105954,0.9848574237954769,0.7677134186568149,0.8975287156282632,2
1024,1024,79,1024,166,881,0,0,4860,4860,0,0,13918,0.306041371709947,0.5538105838126541,0.4439920432501031,0.9831039003605375,0.7726613009631876,0.9104072398190045,2
1024,1024,79,1024,166,881,0,0,4860,4860,780,0,14698,0.3058878476180557,0.5492297878975911,0.4447525436778518,0.9841691248770894,0.7828869243963583,0.9048381482770622,2
1024,1024,79,1024,166,881,0,0,0,4860,780,780,10618,0.3003598791233535,0.5487606050402869,0.4557143432503801,0.9834480498197312,0.7772133526850509,0.8895927601809954,2
1024,1024,79,1024,166,881,0,0,4860,0,780,780,10618,0.29937448157667945,0.5499402604581443,0.453570368237524,0.9833333333333333,0.7803140255970444,0.8994082840236686,2
1024,1024,79,1024,166,881,0,0,4860,0,0,780,9838,0.30325133393670867,0.5518466395444771,0.4434495955804776,0.9846525729269092,0.7726613009631877,0.9015663069961712,2
1024,1024,79,1024,166,881,0,0,4860,0,780,0,9838,0.3124046381289285,0.5483058809528877,0.446427759727502,0.9819444444444444,0.7796543079561947,0.9056735120083536,2
1024,1024,79,1024,166,881,0,0,0,4860,0,780,9838,0.30039225514481727,0.5473863972381475,0.4529057458587148,0.9839028187479516,0.7840744161498878,0.8953706926557605,2
1024,1024,79,1024,166,881,0,0,0,4860,780,0,9838,0.3028748495755556,0.5634464397101407,0.4566839574498777,0.9829031465093412,0.7639530281039715,0.8928646014618865,2
1024,1024,79,1024,166,881,0,0,0,0,780,780,5758,0.3003598791233535,0.5487606050402869,0.4557143432503801,0.9834480498197312,0.7772133526850509,0.8895927601809954,2
1024,1024,79,1024,166,881,307,307,4860,4860,0,780,15312,0.30923485226297065,0.5505207175474651,0.44340327095962867,0.9818747951491316,0.7771473809209658,0.9064392620953708,3
1024,1024,79,1024,166,881,307,307,4860,4860,0,0,14532,0.31645405067075144,0.5537088805482389,0.45072953456843873,0.9799655850540807,0.7746404538857368,0.89926905673512,3
1024,1024,79,1024,166,881,307,307,4860,4860,780,0,15312,0.3042367410602102,0.5580347334543384,0.44667389999566737,0.9823951163552934,0.7707481198047236,0.8986425339366515,3
1024,1024,79,1024,166,881,307,307,4860,4860,780,780,16092,0.30216441551111073,0.5582727894517813,0.4484850095184927,0.9829441166830548,0.7715397809737432,0.9008005569091542,3
1024,1024,79,1024,166,881,307,307,4860,4860,0,780,15312,0.30923485226297065,0.5505207175474651,0.44340327095962867,0.9818747951491316,0.7771473809209658,0.9064392620953708,3
1024,1024,79,1024,166,881,307,307,4860,4860,0,0,14532,0.31645405067075144,0.5537088805482389,0.45072953456843873,0.9799655850540807,0.7746404538857368,0.89926905673512,3
1024,1024,79,1024,166,881,307,307,4860,4860,780,0,15312,0.3042367410602102,0.5580347334543384,0.44667389999566737,0.9823951163552934,0.7707481198047236,0.8986425339366515,3
1024,1024,79,0,166,881,307,307,4860,4860,780,780,15068,0.3066407053743341,0.5468676518662088,0.45284425718648497,0.9820509668960997,0.7865813431851169,0.8939784197702749,3
1024,1024,79,0,166,881,307,307,4860,4860,0,780,14288,0.30203780877595965,0.555398184670368,0.44435968824673716,0.983062930186824,0.7755640585829265,0.9076226940480335,3
1024,1024,79,0,166,881,307,307,4860,4860,0,0,13508,0.3070705163318569,0.5574219940202576,0.43980184285255286,0.981059488692232,0.7749043409420767,0.9129133310128785,3
1024,1024,79,0,166,881,307,307,4860,4860,780,0,14288,0.30312390800689415,0.558946938524658,0.4429897491590829,0.9825303179285481,0.7720675550864231,0.911033762617473,3
1024,1024,79,0,166,881,307,307,0,4860,780,780,10208,0.305046391712576,0.5545619938256865,0.45726429936810425,0.9816084890199934,0.7728592162554426,0.8937695788374521,3
1024,1024,79,0,166,881,307,307,4860,0,780,780,10208,0.30227109921789835,0.5496513846384818,0.45006826598919825,0.9822844968862668,0.7812376302942341,0.898990602158023,3
1024,1024,79,0,166,881,307,307,4860,0,0,780,9428,0.3042604749496703,0.5553302955733109,0.45010122193631796,0.9821492953130121,0.7757619738751814,0.9021928297946398,3
1024,1024,79,0,166,881,307,307,4860,0,780,0,9428,0.31114576555311946,0.5551498855523286,0.4520835791374176,0.9806211078334973,0.7731231033117826,0.9024016707274626,3
1024,1024,79,0,166,881,307,307,0,4860,0,780,9428,0.2995412703003249,0.5651561132673372,0.4517324671756314,0.982796624057686,0.7600606940229582,0.8954403063000348,3
1024,1024,79,0,166,881,307,307,0,4860,780,0,9428,0.3035866038043418,0.5587366442981286,0.45255055318386955,0.9807563094067518,0.7644148304525662,0.8995475113122172,3
1024,1024,79,0,166,881,307,307,0,0,780,780,5348,0.305046391712576,0.5545619938256865,0.45726429936810425,0.9816084890199934,0.7728592162554426,0.8937695788374521,3
1024,1024,79,0,0,881,307,307,4860,4860,780,780,14902,0.312195930724105,0.5508723826080525,0.45579935398732163,0.9821124221566699,0.7753001715265867,0.8998259658893143,3
1024,1024,79,0,0,881,307,307,4860,4860,0,780,14122,0.3062688914389526,0.5509666288644623,0.4464380234971893,0.9830588331694525,0.7742446233012271,0.9084580577793248,3
1024,1024,79,0,0,881,307,307,4860,4860,780,0,14122,0.3534295339538466,0.5481742108177133,0.4626633070448582,0.9733816781383152,0.7819633196991688,0.9113122171945701,3
1024,1024,79,0,0,881,307,307,0,4860,780,780,10042,0.3043778218198653,0.5459950947352805,0.4551163078010004,0.9829973779088822,0.7828869243963584,0.9026105116602854,3
1024,1024,79,0,0,881,307,307,4860,0,780,780,10042,0.30616539922650304,0.5457668488703591,0.45173443296265914,0.9825221238938052,0.7886264678717508,0.9009397841977027,3
1024,1024,79,0,0,0,307,307,4860,4860,780,780,14021,0.30909892180392484,0.5494663704748011,0.45199045139371696,0.9824278924942642,0.7764216915160311,0.9028889662373826,3
1024,1024,79,0,0,881,0,307,4860,4860,780,780,14595,0.3244367117754724,0.5475982738440746,0.4531756623012982,0.9802974434611604,0.7815015173505739,0.90073094326488,3
1024,1024,79,0,0,881,307,0,4860,4860,780,780,14595,0.3089665018395326,0.5617121883366637,0.45438328444085485,0.9830096689609964,0.7681092492413247,0.906508875739645,3
1024,1024,79,0,166,0,307,307,4860,4860,780,780,14187,0.3277117269383812,0.5458161662725094,0.4541207060412662,0.97929777122255,0.7848001055548226,0.9069265576052906,3
1024,1024,79,0,166,0,307,307,4860,4860,0,780,13407,0.3061399217020417,0.5500801027196204,0.44965995898342703,0.9823951163552933,0.7806438844174693,0.9037243299686738,3
1024,1024,79,0,166,0,307,307,4860,4860,780,0,13407,0.3524035650429608,0.5577212151469287,0.4677905842309566,0.9727630285152409,0.774310595065312,0.8969021928297947,3
1024,1024,79,0,166,0,307,307,0,4860,780,780,9327,0.3008442837280477,0.5412822479994406,0.456094412980063,0.9828744673877419,0.7865153714210319,0.8911938739993039,3
1024,1024,79,0,166,0,307,307,4860,0,780,780,9327,0.30148941771838067,0.5553640696507521,0.4527850665092805,0.9838290724352671,0.7740467080089722,0.9012878524190742,3
1024,1024,79,0,166,0,0,307,4860,4860,780,780,13880,0.30448377737726107,0.5521387137670012,0.4436597980075993,0.9835054080629303,0.7777411267977306,0.9109641489731988,3
1024,1024,79,0,166,0,307,0,4860,4860,780,780,13880,0.30660256910692346,0.5508354256781693,0.45051451559032946,0.9826327433628319,0.7780709856181555,0.8950226244343892,3
1024,1024,79,0,166,881,0,307,4860,4860,780,780,14761,0.302832331919803,0.5587421436410007,0.4498889687231313,0.9830342510652246,0.769692571579364,0.900522102332057,3
1024,1024,79,0,166,881,307,0,4860,4860,780,780,14761,0.3098238252412055,0.5606218474179712,0.4466033407618714,0.9814487053425107,0.7685050798258346,0.9084580577793248,3
1024,1024,79,0,166,881,307,0,4860,4860,0,780,13981,0.30655082000366773,0.5543181017085304,0.4522056756441901,0.9830260570304818,0.7770154373927959,0.8988513748694743,3
1024,1024,79,0,166,881,307,0,4860,4860,780,0,13981,0.30956648516392143,0.5546658089789346,0.45018115498029637,0.9816576532284498,0.776817522100541,0.9030978071702054,3
1024,1024,79,0,166,881,307,0,0,4860,780,780,9901,0.4182614068634766,0.5538977278423339,0.4950376057571123,0.9556497869550966,0.7770814091568808,0.8954403063000348,3
1024,1024,79,0,166,881,307,0,4860,0,780,780,9901,0.3399319427049542,0.5615591904380887,0.4598959009345974,0.9768559488692232,0.7617759598891674,0.9058823529411765,3
1024,1024,79,0,166,881,0,307,4860,4860,0,780,13981,0.34343521625400125,0.5502190351256636,0.45535673385336056,0.9758644706653555,0.7822931785195937,0.9163243995823181,3
1024,1024,79,0,166,881,0,307,4860,4860,780,0,13981,0.3097194821606912,0.5574485874381346,0.44364837632714127,0.9811086529006883,0.7724633856709329,0.9092238078663418,3
1024,1024,79,0,166,881,0,307,0,4860,780,780,9901,0.3203443016516562,0.5530087739667245,0.4597891086459335,0.9793592264831201,0.7764216915160312,0.8908458057779324,3
1024,1024,79,0,166,881,0,307,4860,0,780,780,9901,0.34400077063046186,0.557776176946405,0.46654800180498185,0.9742953130121271,0.7673835598363901,0.892725374173338,3
1024,1024,79,0,166,881,0,0,4860,4860,780,780,14454,0.302832331919803,0.5587421436410007,0.4498889687231313,0.9830342510652246,0.769692571579364,0.900522102332057,3
1024,1024,79,1024,166,881,307,307,0,4860,780,780,11232,0.30190785223874067,0.5525510755195252,0.45917371651406325,0.9829113405440838,0.7776091832695607,0.8906369648451097,3
1024,1024,79,1024,166,881,307,307,4860,0,780,780,11232,0.3008367613097099,0.5611920478921537,0.4519691466310986,0.9821042281219273,0.7681752210054097,0.897250261051166,3
1024,1024,79,1024,166,881,307,307,4860,0,0,780,10452,0.3248221130199637,0.5490434374544502,0.45584565089368484,0.9783964274008523,0.7809737432378941,0.9046989209885138,3
1024,1024,79,1024,166,881,307,307,4860,0,0,0,9672,0.42459955732863675,0.5654152929733135,0.5035799024899238,0.9523025237627007,0.7642828869243964,0.8928646014618865,3
1024,1024,79,1024,166,881,307,307,4860,0,780,0,10452,0.30606691072326636,0.5534390016693681,0.44390176158491135,0.9815470337594233,0.7764216915160311,0.9079011486251305,3
1024,1024,79,1024,166,881,307,307,0,4860,0,780,10452,0.2977979361714531,0.5437332187804719,0.45129463583201745,0.9835955424451,0.7931785195936139,0.9030978071702054,3
1024,1024,79,1024,166,881,307,307,0,4860,0,0,9672,0.30822840144666,0.5581954050602986,0.4630720344535058,0.980895607997378,0.7739807362448872,0.8921684650191437,3
1024,1024,79,1024,166,881,307,307,0,4860,780,0,10452,0.31021616241490785,0.5477426833789952,0.4547426304272369,0.9803261225827598,0.7805779126533843,0.9024712843717368,3
1024,1024,79,1024,166,881,307,307,0,0,780,780,6372,0.30190785223874067,0.5525510755195252,0.45917371651406325,0.9829113405440838,0.7776091832695607,0.8906369648451097,3
1024,1024,79,1024,166,881,307,307,0,0,0,780,5592,0.2977979361714531,0.5437332187804719,0.45129463583201745,0.9835955424451,0.7931785195936139,0.9030978071702054,3
1024,1024,79,1024,166,881,307,307,0,0,780,0,5592,0.31021616241490785,0.5477426833789952,0.4547426304272369,0.9803261225827598,0.7805779126533843,0.9024712843717368,3
1024,1024,79,1024,0,881,307,307,4860,4860,780,780,15926,0.326063199073965,0.5553107590896478,0.4578601918090304,0.9796501147164864,0.7670537010159652,0.9016359206404455,3
1024,1024,79,1024,0,881,307,307,4860,4860,0,780,15146,0.3080979258381727,0.5526140457820847,0.4494947071271277,0.9820263847918715,0.7764876632801161,0.8975287156282632,3
1024,1024,79,1024,0,881,307,307,4860,4860,0,0,14366,0.32518822852560647,0.5515451594588814,0.4552557434576798,0.9789290396591283,0.7776751550336455,0.909014966933519,3
1024,1024,79,1024,0,881,307,307,4860,4860,780,0,15146,0.3132712424910254,0.5528863826367872,0.4515210808319743,0.9810226155358899,0.7748383691779919,0.9062304211625479,3
1024,1024,79,1024,0,881,307,307,0,4860,780,780,11066,0.3039067732138222,0.5516837866788128,0.45745627386143767,0.9831448705342511,0.7739807362448872,0.8937695788374521,3
1024,1024,79,1024,0,881,307,307,4860,0,780,780,11066,0.31020590853293517,0.5421305687678764,0.4498400870853325,0.9814773844641101,0.7869771737696266,0.9057431256526279,3
1024,1024,79,1024,0,881,307,307,4860,0,0,780,10286,0.3101232066017546,0.5548254113818012,0.46181767461222906,0.98117420517863,0.769692571579364,0.893212669683258,3
1024,1024,79,1024,0,881,307,307,4860,0,780,0,10286,0.3084769352860559,0.5491019121976075,0.4523368372917272,0.9809488692232056,0.7801161103047897,0.9059519665854507,3
1024,1024,79,1024,0,881,307,307,0,4860,0,780,10286,0.3034067613459406,0.5455955642532675,0.4614656340168179,0.9819157653228449,0.77945639266394,0.8918203967977724,3
1024,1024,79,1024,0,881,307,307,0,4860,780,0,10286,0.3095683420965541,0.5540667721534097,0.4553825775636201,0.9811373320222879,0.7704842327483836,0.902262443438914,3
1024,1024,79,1024,0,881,307,307,0,0,780,780,6206,0.3039067732138222,0.5516837866788128,0.45745627386143767,0.9831448705342511,0.7739807362448872,0.8937695788374521,3
1024,1024,79,1024,0,0,307,307,4860,4860,780,780,15045,0.33055107277548973,0.5506885769632022,0.45593634324352234,0.9789331366764995,0.7787307032590051,0.9053950574312565,3
1024,1024,79,1024,0,0,307,307,4860,4860,0,780,14265,0.32954887157027984,0.5542455534920052,0.4622044766973178,0.9789249426417569,0.7727932444913577,0.9017055342847198,3
1024,1024,79,1024,0,0,307,307,4860,4860,780,0,14265,0.3172346973194039,0.5511022946459007,0.45935703790272203,0.9800843985578498,0.7784668162026653,0.9009397841977027,3
1024,1024,79,1024,0,0,307,307,0,4860,780,780,10185,0.3027779174698787,0.5472308626192921,0.4633737803693815,0.9832063257948215,0.7795223644280248,0.8920292377305951,3
1024,1024,79,1024,0,0,307,307,4860,0,780,780,10185,0.30719064389474904,0.5453789573849697,0.45650021086396664,0.9821574893477549,0.7811716585301491,0.8951618517229378,3
1024,1024,79,1024,0,0,0,307,4860,4860,780,780,14738,0.30912373753174927,0.5507571450874962,0.4504417158268938,0.9818051458538183,0.7795883361921099,0.901775147928994,3
1024,1024,79,1024,0,0,307,0,4860,4860,780,780,14738,0.41320911820194384,0.5526674278763735,0.4961253704121523,0.9600254015077024,0.7847341337907375,0.8934215106160807,3
1024,1024,79,1024,0,881,0,307,4860,4860,780,780,15619,0.3427201453214603,0.5459758171876249,0.46497318278629685,0.9768600458865946,0.7838765008576329,0.9030978071702054,3
1024,1024,79,1024,0,881,307,0,4860,4860,780,780,15619,0.31031812478714477,0.554426349543432,0.447619080572634,0.9823500491642084,0.7753001715265866,0.9033762617473025,3
1024,1024,79,1024,0,881,307,0,4860,4860,0,780,14839,0.31488080667756657,0.5566443905663208,0.4525051888220259,0.98132579482137,0.7712099221533184,0.9048381482770622,3
1024,1024,79,1024,0,881,307,0,4860,4860,780,0,14839,0.33657384485092773,0.5521823970749355,0.46719785115796075,0.97672484431334,0.7803140255970445,0.8910546467107553,3
1024,1024,79,1024,0,881,307,0,0,4860,780,780,10759,0.4078464865802863,0.550667728958566,0.49280627725559256,0.9599885283513603,0.7895500725689405,0.8953706926557606,3
1024,1024,79,1024,0,881,307,0,4860,0,780,780,10759,0.3128765836178327,0.5407743587105894,0.45553940998773723,0.9819157653228449,0.7887584113999209,0.8976679429168117,3
1024,1024,79,1024,0,881,0,307,4860,4860,0,780,14839,0.30784934497812605,0.5517881818304452,0.45420127254997417,0.9827720419534578,0.7772133526850507,0.8959972154542291,3
1024,1024,79,1024,0,881,0,307,4860,4860,780,0,14839,0.3108191204972976,0.560646226490578,0.45011102463582975,0.981395444116683,0.7720015833223381,0.9001740341106858,3
1024,1024,79,1024,0,881,0,307,0,4860,780,780,10759,0.3115558664779716,0.5523644735237739,0.46835662372359754,0.9811823992133727,0.7762237762237761,0.8863209189001044,3
1024,1024,79,1024,0,881,0,307,4860,0,780,780,10759,0.307942840674348,0.5564342596975236,0.4594580641663993,0.9822681088167813,0.7728592162554426,0.8953706926557605,3
1024,1024,79,1024,0,881,0,0,4860,4860,780,780,15312,0.3427201453214603,0.5459758171876249,0.46497318278629685,0.9768600458865946,0.7838765008576329,0.9030978071702054,3
1024,1024,79,1024,166,0,307,307,4860,4860,780,780,15211,0.31724066585517313,0.5563286937499088,0.44988649612017184,0.981534742707309,0.7706821480406387,0.9048381482770623,3
1024,1024,79,1024,166,0,307,307,4860,4860,0,780,14431,0.3045726699880932,0.5477832625429481,0.44856907492920295,0.9819977056702721,0.7848001055548225,0.9051862164984337,3
1024,1024,79,1024,166,0,307,307,4860,4860,0,0,13651,0.31346679901769386,0.5537321655042349,0.44944589988618966,0.9804613241560145,0.7758939174033515,0.9051166028541594,3
1024,1024,79,1024,166,0,307,307,4860,4860,780,0,14431,0.3497433229814991,0.557010701147493,0.4605369813415066,0.9729719764011799,0.7733869903681224,0.9113818308388444,3
1024,1024,79,1024,166,0,307,307,0,4860,780,780,10351,0.2988959200128417,0.5467659143760744,0.4596496036884381,0.9830383480825959,0.7829528961604434,0.886947441698573,3
1024,1024,79,1024,166,0,307,307,4860,0,780,780,10351,0.303067750734814,0.5491268332151246,0.4490174800144756,0.9822558177646673,0.7764216915160311,0.8951618517229378,3
1024,1024,79,1024,166,0,307,307,4860,0,0,780,9571,0.30351596005732917,0.5499461482461708,0.4559670449313413,0.9820509668960996,0.783546642037208,0.8987817612252,3
1024,1024,79,1024,166,0,307,307,4860,0,780,0,9571,0.3429835701567638,0.551845035980126,0.4661263829748952,0.9733366109472305,0.7780050138540705,0.9003828750435086,3
1024,1024,79,1024,166,0,307,307,0,4860,0,780,9571,0.3180124879069781,0.547059541683278,0.4591593579318127,0.9797033759423139,0.7825570655759335,0.8908458057779325,3
1024,1024,79,1024,166,0,307,307,0,4860,780,0,9571,0.33204490039381934,0.557139060325917,0.4601643977393206,0.9759668960996395,0.7676474468927299,0.8999651931778628,3
1024,1024,79,1024,166,0,307,307,0,0,780,780,5491,0.2988959200128417,0.5467659143760744,0.4596496036884381,0.9830383480825959,0.7829528961604434,0.886947441698573,3
1024,1024,79,1024,166,0,0,307,4860,4860,780,780,14904,0.32392689464368907,0.5536090221634886,0.45945215982862303,0.9802318911832186,0.7735189338962923,0.8956491472328576,3
1024,1024,79,1024,166,0,307,0,4860,4860,780,780,14904,0.30384258025301825,0.5484330688786841,0.45335270601466066,0.9839233038348082,0.7795883361921098,0.8994082840236687,3
1024,1024,79,1024,166,0,307,0,4860,4860,0,780,14124,0.31823190934190815,0.5518255499857372,0.44926312314408795,0.9806293018682399,0.7798522232484496,0.9062304211625479,3
1024,1024,79,1024,166,0,307,0,4860,4860,780,0,14124,0.3220703454585407,0.5580171885760352,0.4526777382984351,0.9797812192723698,0.7707481198047236,0.9037939436129482,3
1024,1024,79,1024,166,0,307,0,0,4860,780,780,10044,0.3099533641761636,0.5527903479509884,0.4631844447274529,0.9818666011143887,0.774178651537142,0.8963452836756005,3
1024,1024,79,1024,166,0,307,0,4860,0,780,780,10044,0.30599899827637894,0.54136798134181,0.46042638653916795,0.9821902654867256,0.7869771737696266,0.8982248520710059,3
1024,1024,79,1024,166,0,0,307,4860,4860,0,780,14124,0.3231449185160422,0.5557935367643285,0.45307804297098353,0.9793018682399214,0.7716717245019132,0.901496693351897,3
1024,1024,79,1024,166,0,0,307,4860,4860,780,0,14124,0.30777374367461213,0.5589438033604861,0.44848541469331776,0.9815142576204523,0.7714078374455733,0.9053254437869823,3
1024,1024,79,1024,166,0,0,307,0,4860,780,780,10044,0.3068219248913623,0.5478842474381035,0.46190286044594864,0.9818543100622746,0.7811056867660641,0.8905673512008353,3
1024,1024,79,1024,166,0,0,307,4860,0,780,780,10044,0.31980870273268464,0.5520100713262278,0.4644620050950093,0.9789249426417568,0.7770154373927959,0.8926557605290637,3
1024,1024,79,1024,166,0,0,0,4860,4860,780,780,14597,0.32392689464368907,0.5536090221634886,0.45945215982862303,0.9802318911832186,0.7735189338962923,0.8956491472328576,3
1024,1024,79,1024,166,881,0,307,4860,4860,780,780,15785,0.3300846620529461,0.5462061732403245,0.4597678150914299,0.9774295313012127,0.7851959361393325,0.8983640793595544,3
1024,1024,79,1024,166,881,307,0,4860,4860,780,780,15785,0.3067979046170547,0.5529037320320971,0.4514047375997076,0.9822599147820387,0.7772793244491357,0.9026105116602854,3
1024,1024,79,1024,166,881,307,0,4860,4860,0,780,15005,0.30592037772090236,0.5522431442519284,0.44893832687613244,0.9823869223205507,0.7796543079561947,0.9025408980160111,3
1024,1024,79,1024,166,881,307,0,4860,4860,0,0,14225,0.30915240041444497,0.5570526316273503,0.4507297169701757,0.9823623402163225,0.7741126797730571,0.9029585798816568,3
1024,1024,79,1024,166,881,307,0,4860,4860,780,0,15005,0.3116623230633177,0.5545502512864426,0.45853130833094335,0.981440511307768,0.7789286185512602,0.9006613296206056,3
1024,1024,79,1024,166,881,307,0,0,4860,780,780,10925,0.3104250814105275,0.5536315486859235,0.4530208894094915,0.9810062274664044,0.7756300303470116,0.9017751479289942,3
1024,1024,79,1024,166,881,307,0,4860,0,780,780,10925,0.3066230173114643,0.5541130616073291,0.45658455640605966,0.9811291379875451,0.7756960021110965,0.8955099199443091,3
1024,1024,79,1024,166,881,307,0,4860,0,0,780,10145,0.3204536152538772,0.5487130651185599,0.4611019848670635,0.979519010160603,0.7791925056076,0.8971806474068917,3
1024,1024,79,1024,166,881,307,0,4860,0,780,0,10145,0.3156198811027496,0.5483488751002802,0.45537070876617675,0.9800311373320223,0.776685578572371,0.9019143752175426,3
1024,1024,79,1024,166,881,307,0,0,4860,0,780,10145,0.30700079382490464,0.5498328804224297,0.45378840092668904,0.9804449360865289,0.7804459691252144,0.8882004872955098,3
1024,1024,79,1024,166,881,307,0,0,4860,780,0,10145,0.31042755186400767,0.5489196453443014,0.45745669876784045,0.9787405768600459,0.7786647314949201,0.8919596240863209,3
1024,1024,79,1024,166,881,307,0,0,0,780,780,6065,0.3104250814105275,0.5536315486859235,0.4530208894094915,0.9810062274664044,0.7756300303470116,0.9017751479289942,3
1024,1024,79,1024,166,881,0,307,4860,4860,0,780,15005,0.3044333251677186,0.5630637177645443,0.4520161498455819,0.9820263847918715,0.765206491621586,0.9003132613992343,3
1024,1024,79,1024,166,881,0,307,4860,4860,0,0,14225,0.3081416370340052,0.5596143503643506,0.4489740206416499,0.9802359882005899,0.7719356115582531,0.8975287156282631,3
